video_id,num_texts,avg_size,avg_color_r,avg_color_g,avg_color_b,frame_count,keywords,sentiment,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
117,196,2127.1785714285716,124.80118400978311,137.36264147686433,151.6586265145792,520,間 上 ル り ク ス プロ モー ショ ン 沙 着 u じ 車 ル り ー クス プロ モー ショ ン 車 ル り ク ウス プロ 晴雨 義 用 日 常 使い 便利 つの 機能 雨 日 晴れ 日 使える 兼用 タイ ブ ー UV カ ッ ト 僅 光 遮 熱 拉る 水防 水 対応 ポリ ウレ タン コー ティ ング 加工 生地 採用 晴雨 兼用 UV カ ッ ト 率 upf 段 階 中 最高 了 度 光 率 遮 熱 効果 揚水 防 水 指 挟み くい 安全 カバ ー 付 構 千 け 記 安全 カ ハ ー サイ ド 持つ UV カ ッ ト 率 ひ ひ oo see ass 了 ー 開発 者 猫 っ 健 捨 浴 捨 思う 作り まし,0.0,0.0,0.9931798577308655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,135,1978.5703703703705,112.25803297878277,121.42283909225422,135.64183889577998,440,半 人 上 ウイ メー ジ リー ゼ プロ モー ショ ン 症 前 ド 間 ひ trktok tobuy desu ト m 学 ー tytn ー ン work リー ー ゼ プロ モー ッ ョ ン ln ズバ ー 了 ひび TikTok tobuy desu 仁 上がる イメ ー ジ ひ TikTok tobuy desu リー ゼ プロ モー ショ ン is がら e 放 SH 自 紀 ひ TikTok tobuy desu WM 有 パケ 可愛 く リニュ ー ア ル らしい 仁 上 炎 り イメ ー ジ Ca キア ン ル JI ひ TikTok tobuy desu 仕上がり イ メー ジ 回 宰 TikTok tobuy desu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9915067553520203
119,65,1300.0307692307692,133.97332922842932,148.27910471983262,157.31753485210848,338,光る 見る づつ 暑い 之 リ 上 蘭 奈 プロ モー ショ ン ナリ ス 化 粧 プロ モー ショ ン ioduy desu tobuy desu W ク 前 深 っ ゃ 感じ 珍 り ラ ダ イ TikTok tobuy d EPS バグ EAP 計,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9799940586090088,0.0,0.0,0.0
120,137,1881.2408759124087,144.11919199741016,145.17775931913914,157.0471498709207,467,ル マ イ ルド プロ モー ショ ン り 秒 ぅ 風呂 上 り ES ゆ ひび TikTok tobuy desu 上 名 用 マイ ルド ズ ト ka 回 中 名 用 マイ ルド ズ ト ka 回 天 画 了 価 マ イル 二 ス ト FA 還 和 じ すい 放 提 叩 毎日 使える 高 保温 ミス ト 化 粧 水 濁 パリ ン 上 類似 物質 配合 台 人 AP cica 成 分 配合 澤 江 剤 セラ ミド 搬 羽 人 温 酒 剤 アロ エエ キス 配合 漫 油剤 リピ ジュ ア 配合 漫 油剤 中 tobuy desu 上 ゴ 江 コ 全身 使,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0862523764371872,0.0,0.906536340713501
121,69,6580.014492753623,136.95437945210972,150.996990619869,157.65701018340613,324,ひひ プ ロモ ー シ ー mm アイ 呈 由 握手 会 MP 環 q らしい 肌 TK ー ン 人 大 好き tobuy desu 小 製 薬 プロ モー ショ ン 回 臭 k ゆ う 回 臭 k ゆ う,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9790629148483276,0.0,0.0
122,122,3317.245901639344,154.43085813890437,158.91530519097262,169.63688025570636,490,atone プロ モー ショ ン qoe 移 ico つば 買 人 買 よわい atone プロ モー ショ ン び TikTok tobuy desu j 中 時 Pt N 久光 ウ め 番号 炊 面倒 久光 ウ め 番号 炉 面倒 ウ pe OX e o めぐ ガ In qtotug 傘 える OFF qooo メガ 割 実施 中 有 ラ きり 守 放 中 中 qtotug 傘 ぇ OFF qooo メガ 割 実施 中,0.0,0.7800229787826538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090151607990265
123,50,3867.76,131.77524155686734,142.1920510508917,155.22642913066443,348,花王 プロ モー ショ ン 花王 プ ロモ ー ション ー ジ a 誠 MNO 艇 流 I sleg 時 DI ピッ カ g ン H 里 ウ 交 カウ tobuy desu tobuy desu ひび TikTok tobuy desu,0.0,0.0,0.0,0.1611464023590088,0.8183342814445496,0.0,0.0,0.0,0.0,0.0,0.0
124,44,1308.2954545454545,147.61271829548355,144.62565140528832,160.35558147205782,350,レプ REVLON プロ モ モバ Co ツ REVLON プロ 役 ショ ン ひ TikTok tobuy z ナチ ュ 盛 清 ひ TikTok tobuy z グ ィ あざ ひ TikTok tobuy z ひ TikTok ii,0.0,0.0,0.0,0.6021031737327576,0.3750339150428772,0.0,0.0,0.0,0.0,0.0,0.0
125,73,3317.054794520548,123.47789231044372,139.67716134883955,171.2868707487994,475,時 EE 束 mm tobuy desi 隊 ル パン テー ン プロ モー ショ W ン y ア ン レる ハメ N ジョ ジ I コ f 週間 長持ち 和 SE NE 了 サ TikTok tobuy desu pantene miracles bond repair treatment レー oyk BC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9804279208183289
126,29,3111.689655172414,154.13331597941522,145.8910343654366,175.29268264581594,413,較 目 医薬 品 デ ロ f 計 ゃ プ TikTok tobuy desu 顔 目 わり c ぁ 使える 皮ふ,0.0,0.0,0.0,0.0,0.0,0.0,0.9571309089660645,0.0,0.0,0.0,0.0
127,33,4192.575757575758,172.65038027435523,173.54975818975572,175.0446994344757,415,AS kw ぶ 四 回 MI 訂 imm 訪 光 有 人 く 細い 別 安 征 AS 舞 aya RE プア 劉 信 二 編 応 提,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9689553380012512,0.0,0.0
128,73,2737.041095890411,138.4030015631792,146.0605955959502,159.12568897305215,410,ひ TikTok 剛 コ 待 いる リー ゼ プロ モー ショ ン 人 寺 りす eem ウ イマ メー メス ー キ マウ 和則 olrpoen PB 膨 所 Fe W ウ 上り バー ム 上 円 涯 tobuy desu,0.0,0.0,0.0,0.09603685885667801,0.0,0.0,0.0,0.0,0.0,0.0,0.8839561939239502
130,369,1365.6260162601627,143.80960318440464,152.55688090138855,172.82928760815707,551,トコ ツ MO au 見る 選 記 用 基 ュ ュ o 方 人 wu 吉 NS w パ N パ コス パ o N キー プロ ー シ SG っ スタ イリ ング 間 果 うる 誤 える 明 拓 史 果 仕る 上 リ イメ 人 人 聞 誠 的 果 全 記 スタ イリ ング 間 果 うる 誤 える 明 拓 史 果 仕る 上 リ イメ 人 人 聞 誠 的 果 全 記 グ 和 効果 うる 生える 時 的 効果 仕る 上 り イ メー ジ 個人 虹 要 効果 保 記す いで スタ イリ ング 効果 うる ー 時 的 人 効果 仕る 上 り イ 軍人 人 昌代 いで WW ダメ ー ジ 補修 須 オイ ル In スタ イリ ング 間 黒 うる 避 時 的 人 効果 仕る 上 り イ メー ジ 個人 晃 揚 効果 スタ イリ ング 彰 果 うる 在 王 時 的 人 効果 仕上 り イ メ 個人 敵 損 効果 保証 かい ささ さす スタ イリ ング 効果 うる える 陸前 効果 仕る 上 り イ メ 個人 肖る 畑 効果 保証 いで すず ンプ tobuy desu ー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995430588722229,0.0,0.0
131,23,1614.4347826086957,140.5167569995703,145.25206283624632,160.29862512089514,506,ケー プ プロ モー ジョ ン ケー プ プロ モー ジョ ン び TikTok 半 ア tobuy desu 証 問題,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571301937103271,0.0,0.0,0.0
133,71,1948.0281690140846,137.62125625171552,142.23268035316664,155.8760493714979,305,リー ゼ プロ モー ショ ン リー ゼ プロ モー ショ ン くそ 盛 り 代 島 raperao gatec ocuhth リー ゼ プロ モー ショ ン リー ゼ プロ モー ショ ン 夜 j く そ 盛 ンー 〆 訂 ひ TikTok tobuy desu,0.0,0.0,0.0,0.9799949526786804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,18,674.4444444444445,158.70171692839907,161.96873171064493,166.34529247626625,418,ヴィ セ プロ モー ショ ぬ ー ヽ 記 ヴィ セ プロ モー ショ ン otobuy desu,0.0,0.0,0.09048400819301605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8650510311126709
135,49,4210.2040816326535,136.68896898857398,138.5928668529012,150.8903999450347,394,還 ニー リー ゼ プロ モー ショ ン tobuy desi mm ー mai 放 リーゼ プロ モー ショ ン tobuy desu 生む リー ゼ プロ モー ショ ン パ 軸 ひ TikTok tobuy desu tobuy desu,0.0,0.0,0.0,0.22988450527191162,0.0,0.0,0.0,0.0,0.0,0.0,0.7484884858131409
136,73,3663.890410958904,130.53339976584942,133.89019366035416,143.55336426465718,402,uno プロ モー ジョン っ ンズ 商 c 者 tobuy mendazo uno プロ モー ショ ン ro ンズ 計 マ tobuy mendazo tktok デ 和民 ンー ト um グッ naturalu 生地 mwruo 蜂 UV ケ ア 置く 換え 塗る け 簡単 めっちゃ 人 感 じ vg トコ ひ TikTok tobuy mendazo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9826878905296326,0.0,0.0,0.0
137,86,2107.593023255814,137.8102936015138,144.7607695922652,152.34298529187978,514,FANCL プロ モー ショ ぬ ー 陸 FANCL プロ モー ショ ン 歳 寝 不足 全然 平気 っ 肌 ど くる っ ikto tobuy desu FANCL プロ モー ショ ン tobuy desu 残業 今 放 暫 ー トー 中 び TikTok tobuy desu び TikTok tobuy desu SD ひ TikTok tobuy desu 個人 感想 効果 保証 いで ひび TikTok tobuy desu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1226252019405365,0.0,0.8644675612449646
138,85,2582.964705882353,132.09737511320492,133.25014714789157,140.6991102841469,306,本 ー ケー プ プロ モー ショ ン アー ル リ ケー ブ プロ モー ショ ン スカラ うい 見る ケー プ 独自 好 方 前 拳 夕方 前 さき 和 ケー プ プロ モー ショ ン tikte tobuy desi 白い 粉 出 せん クア RS ア tkek 遇 電 白い 粉 出 せん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836314916610718,0.0,0.0
139,155,4979.916129032258,163.09155248231957,161.5683758722947,175.30975292817146,465,プー ル いな 塩素 臭 臭 ドー ニー マ ー ン ブール 足 思索 UN キッ チン 光 パ バイター キリ チン 旋 バ イタ ー プロ モー ション nasep ン ンー Kb けが ス 胡 わけ ます 人 所 用 湯 KO ハイ ター ハ 没 け 陣 り 交 泡 AM 過 飲 選 け 軍 邊 中 国 場所 くだ さい リロ ウィ オフ ジイ ヤー PG 人 rir ター ング It 中 ME ハイク 所 り 了 ンス,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891536831855774,0.0,0.0,0.0
140,99,1413.2323232323233,183.50024098417282,180.99512901073058,178.08563554803823,345,回 区 選 SE ー RE デコ すごい く 広 いか ほ っ 人間 く っ 計り うし 量り ええ ええ liese ショ ン l コ ロ ゃ e ユミ 仕る 上 り イ メー ジ リー ゼ プロ モー ショ ン ひび TikTok tobuy desu バレイ MT タダ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9819938540458679
141,59,3417.6101694915255,115.0142808023702,111.33763377203061,114.25570991515455,643,レプ ロン プロ モー ショ ン レプ ロン プロ モー ショ ン アン ダー ザ レる ー ダ メ タリ ッ ク ト ー プ ティ ホー ル 宇 タ プラ 半 明 認 リ m 用 イ 了 ルル 間 回 回 際 較 和 ye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9812436103820801,0.0,0.0,0.0
142,117,3247.358974358974,137.57151631821867,135.04107170764485,150.44233577784814,308,リー ゼ プロ モー ショ ン 鈴 行く ワイ ガオ 部 半 mktek EE 週 飲む 行く ワイ 量 人 屋 押 交 名 区 ス タイ リン グ 間 リー ゼ プロ モー ジョン 倍 党 ゅ 秒 まとまる N ツヤ 胡 倍速 間 krok 電 秒 まとまる ツヤ 睦 倍速 PP m 和 う erkng 女 爆 誕 ト Ti ktok tobuy,0.0,0.0,0.0,0.9861502051353455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,98,3330.918367346939,143.84755380849793,142.99616640625104,158.12201967898335,295,気 CD ゆ まめ リー ゼ プロ モー ショ ン リー ゼ プロ モー ショ ン 韓国 アイ ド 少 且 異 ぶ マン ァ 古 TikTok tobuy desu リー ぜ プロ モー ション 韓国 必 ド リル 風 胡 作る Ar リー ゼ プロ モー ショ ン ッ ツ ヤ ササ ひ TikTok tobuy desu づ ッ ツ ヤ り ひび TikTok tobuy desu 人 いら ME 四,0.0,0.0,0.0,0.9871388673782349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,45,1653.9333333333334,149.70688152824604,151.4269163447002,160.40225657008358,262,早い 知 め リー ゼ プロ モー ショ ン リー ゼ プロ モー ショ ン さら っ さら 電 ひび TikTok tobuy desu さら っ さら び ひ TikTok tobuy desu,0.0,0.0,0.0,0.5236172080039978,0.0,0.451376736164093,0.0,0.0,0.0,0.0,0.0
145,109,948.954128440367,150.33158455759195,158.15085953470242,170.9564825527709,398,どら OS 回 雇 光 め uas 較 m desu 日 具 較 生 まれ 日 邊 肌 党 生 まれ 貞 朋 手 生 まれ onio nonic nonio 還 oke ogs My el イッ YO ow gow pi っ ー ア 枝 外 和 了 上 ライ オン デン タル ペー スト ya ライ オン デン タル ペー スト yd ライ オン デン タル ペー スト YC 内 ト トリ プル アク ショ ン hai 上 まり 分 散 プレ スリ ラフ レる ッシュ au,0.0,0.0,0.0,0.0,0.0,0.0,0.989652693271637,0.0,0.0,0.0,0.0
146,114,2175.245614035088,169.61380576718494,169.75173894817715,171.60709751253566,282,ー ライ サンウ プ ロモ ー ション 回 多 記 SC 口臭 トリ プル アク ショ ン 間 品 邊 原因 苗 徹底 殺菌 プレ スリ フレ ッシュ 側 役 克 口臭 トリ プル アク ショ ン 請 昌 内 ー 口 穫 原 因 菌 まり 分 散 eee レー 本 品 邊 原因 菌 徹底 殺菌 ー デー ジ プレ スリ フレ ッシュ 口臭 トリ プル アク ショ ン 口 邊 原因 菌 まり 分 散 品 邊 原因 菌 徹底 殺菌 プレ スリ フレ ッシュ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9898861646652222,0.0,0.0
147,74,1477.7837837837837,182.14059832753907,181.75025172343607,184.88422060567552,359,ライ オン プロ モー ジョ ン 口臭 トリ プル アク ショ ン ロ 原 貞 まり 分 散 時 原因 苗 徹底 殺菌 全身 店 分 lss フレ スリ フレ ッシュ TP 口臭 トリ プル アク ショ ン まり 分 口 四 原 因 菌 プレ スリ フレ ッシュ プレ フフ レラ シュ う,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836326241493225,0.0,0.0
148,282,1701.3510638297873,138.82979657457838,154.4294372767316,160.6515976545789,525,KJ ュー ニュ ー ょ W ン r s ー みず 銀 行 ブロウ モーション 移 休 利 みず 銀 行 プロ モー ショ ン 金 確 遊ぶ う j け みず ほ 銀 行 プロ モー ショ ン 二 識 別 銀行 送金 ンー デ W o 座 チャ ー ジ 画 豆 細い チャ 因 ジ 本 ei ン 数 料 無類 トー te 手数 料 払 うう 嫌 ー EE jcoin ひ ほ Wallet coin PAY 連携 回 o 骨 元 率 フ ッ プ きく っ N 始め 今 チャ ヤン スルメ 抽せん CP 全 ユ ー ザ ー 抽せん j coin ボ ー ナ ス 当たる ァ 新規 ユー ザー 初め 口座 登録 コ coin ボ ー ナ ス moshiyome tobuy キャ ン ペ ー ン 期間 年 月 日 本 っ ンプ 日 d 日 炎 新規 ユー ザー 初め 口座 登録 ゴ ンー 抽せん CP 全 ュ ユー ザー 換 j coin ボ ポー ナス 当たる ヶ 全 加盟 店 部 加盟 店 除く 決済 利用 請 求 書 払い 対象 外 店 舗 こち,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950811862945557
149,282,1701.3510638297873,138.82979657457838,154.4294372767316,160.6515976545789,525,KJ ュー ニュ ー ょ W ン r s ー みず 銀 行 ブロウ モーション 移 休 利 みず 銀 行 プロ モー ショ ン 金 確 遊ぶ う j け みず ほ 銀 行 プロ モー ショ ン 二 識 別 銀行 送金 ンー デ W o 座 チャ ー ジ 画 豆 細い チャ 因 ジ 本 ei ン 数 料 無類 トー te 手数 料 払 うう 嫌 ー EE jcoin ひ ほ Wallet coin PAY 連携 回 o 骨 元 率 フ ッ プ きく っ N 始め 今 チャ ヤン スルメ 抽せん CP 全 ユ ー ザ ー 抽せん j coin ボ ー ナ ス 当たる ァ 新規 ユー ザー 初め 口座 登録 コ coin ボ ー ナ ス moshiyome tobuy キャ ン ペ ー ン 期間 年 月 日 本 っ ンプ 日 d 日 炎 新規 ユー ザー 初め 口座 登録 ゴ ンー 抽せん CP 全 ュ ユー ザー 換 j coin ボ ポー ナス 当たる ヶ 全 加盟 店 部 加盟 店 除く 決済 利用 請 求 書 払い 対象 外 店 舗 こち,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950811862945557
150,282,1701.3510638297873,138.82979657457838,154.4294372767316,160.6515976545789,525,KJ ュー ニュ ー ょ W ン r s ー みず 銀 行 ブロウ モーション 移 休 利 みず 銀 行 プロ モー ショ ン 金 確 遊ぶ う j け みず ほ 銀 行 プロ モー ショ ン 二 識 別 銀行 送金 ンー デ W o 座 チャ ー ジ 画 豆 細い チャ 因 ジ 本 ei ン 数 料 無類 トー te 手数 料 払 うう 嫌 ー EE jcoin ひ ほ Wallet coin PAY 連携 回 o 骨 元 率 フ ッ プ きく っ N 始め 今 チャ ヤン スルメ 抽せん CP 全 ユ ー ザ ー 抽せん j coin ボ ー ナ ス 当たる ァ 新規 ユー ザー 初め 口座 登録 コ coin ボ ー ナ ス moshiyome tobuy キャ ン ペ ー ン 期間 年 月 日 本 っ ンプ 日 d 日 炎 新規 ユー ザー 初め 口座 登録 ゴ ンー 抽せん CP 全 ュ ユー ザー 換 j coin ボ ポー ナス 当たる ヶ 全 加盟 店 部 加盟 店 除く 決済 利用 請 求 書 払い 対象 外 店 舗 こち,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950811862945557
151,23,1386.5217391304348,130.41150439762598,127.42925802923027,130.5737569388105,307,兄 窟 世 刀 ひ TikTok tobuy z び riktok tobuy z リー ゼ プロ モー ショ ン 秒 スッ キリ,0.0,0.0,0.0,0.3031441867351532,0.0,0.6604823470115662,0.0,0.0,0.0,0.0,0.0
152,51,1103.6274509803923,172.06090187132673,177.74269162723448,176.06917920822204,690,リー ゼ プロ モー ショ ン リー ゼ プロ モー ショ ン EE リー ゼ プロ モー ショ ン Be リー ゼ プロ モー ショ ン te ー ー ト ー pmgrppe tobuy 個 人 感想 個 人 感想,0.0,0.0,0.0,0.9774970412254333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,51,1103.6274509803923,172.06090187132673,177.74269162723448,176.06917920822204,690,リー ゼ プロ モー ショ ン リー ゼ プロ モー ショ ン EE リー ゼ プロ モー ショ ン Be リー ゼ プロ モー ショ ン te ー ー ト ー pmgrppe tobuy 個 人 感想 個 人 感想,0.0,0.0,0.0,0.9774970412254333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,51,1103.6274509803923,172.06090187132673,177.74269162723448,176.06917920822204,690,リー ゼ プロ モー ショ ン リー ゼ プロ モー ショ ン EE リー ゼ プロ モー ショ ン Be リー ゼ プロ モー ショ ン te ー ー ト ー pmgrppe tobuy 個 人 感想 個 人 感想,0.0,0.0,0.0,0.9774969816207886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,40,4415.625,149.0130125852014,144.66964873668297,144.40662374733046,434,gsrnmz ES ちい ほんま 使う a 人 由 ロ ひ TikTok tobuy z ー べ べ N 個 人 感想,0.0,0.0,0.0,0.0,0.9571388363838196,0.0,0.0,0.0,0.0,0.0,0.0
156,40,4415.625,149.0130125852014,144.66964873668297,144.40662374733046,434,gsrnmz ES ちい ほんま 使う a 人 由 ロ ひ TikTok tobuy z ー べ べ N 個 人 感想,0.0,0.0,0.0,0.0,0.9571388363838196,0.0,0.0,0.0,0.0,0.0,0.0
157,40,4415.625,149.0130125852014,144.66964873668297,144.40662374733046,434,gsrnmz ES ちい ほんま 使う a 人 由 ロ ひ TikTok tobuy z ー べ べ N 個 人 感想,0.0,0.0,0.0,0.0,0.9571388363838196,0.0,0.0,0.0,0.0,0.0,0.0
158,33,21103.81818181818,163.23589175228395,174.72760347988836,187.747769676249,588,約 はる 軍 EE う う dalba 年 中 優秀 直 マ ひび TikTok ー desu ru 生還 還 還 楽天 人 り,0.0,0.10688209533691406,0.0,0.0,0.0,0.0,0.8597744107246399,0.0,0.0,0.0,0.0
159,171,1279.5029239766081,175.21626702470493,169.76746551933095,169.4146666671779,505,楽天 ゴロ モー ジョ ッ 夏 フェ ス マ バ 贅 楽天 韓 ゴ 楽天 m づ コロ モーゼ ョ フ ひ TikTok tobuy z 店 楽天 貞 応 東 目 ほ 選 q ディリー づ ラ ッ サ ロ 最後 ヴ ブリ ッ ラ ー 優勝 きく マイ フラ ッッ ウス カマス ブリ ラテ 人 衝 n 回 使える クー ポン 配布 中 ノ OFE 先 着 加 クー ポン 獲得 期間 月 日 金 月 日 日 クー ボン 利用 期間 月 日 炎 月 日 日 け 和 用 島 め 上 世 計 涯 ます 中 人 代 H ー ホ ポッ 谷 引用 対象 ショ ッ プ キャ ン ペ ー ン ぽい 第,0.0,0.9924992322921753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,171,1279.5029239766081,175.21626702470493,169.76746551933095,169.4146666671779,505,楽天 ゴロ モー ジョ ッ 夏 フェ ス マ バ 贅 楽天 韓 ゴ 楽天 m づ コロ モーゼ ョ フ ひ TikTok tobuy z 店 楽天 貞 応 東 目 ほ 選 q ディリー づ ラ ッ サ ロ 最後 ヴ ブリ ッ ラ ー 優勝 きく マイ フラ ッッ ウス カマス ブリ ラテ 人 衝 n 回 使える クー ポン 配布 中 ノ OFE 先 着 加 クー ポン 獲得 期間 月 日 金 月 日 日 クー ボン 利用 期間 月 日 炎 月 日 日 け 和 用 島 め 上 世 計 涯 ます 中 人 代 H ー ホ ポッ 谷 引用 対象 ショ ッ プ キャ ン ペ ー ン ぽい 第,0.0,0.9924992918968201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,171,1279.5029239766081,175.21626702470493,169.76746551933095,169.4146666671779,505,楽天 ゴロ モー ジョ ッ 夏 フェ ス マ バ 贅 楽天 韓 ゴ 楽天 m づ コロ モーゼ ョ フ ひ TikTok tobuy z 店 楽天 貞 応 東 目 ほ 選 q ディリー づ ラ ッ サ ロ 最後 ヴ ブリ ッ ラ ー 優勝 きく マイ フラ ッッ ウス カマス ブリ ラテ 人 衝 n 回 使える クー ポン 配布 中 ノ OFE 先 着 加 クー ポン 獲得 期間 月 日 金 月 日 日 クー ボン 利用 期間 月 日 炎 月 日 日 け 和 用 島 め 上 世 計 涯 ます 中 人 代 H ー ホ ポッ 谷 引用 対象 ショ ッ プ キャ ン ペ ー ン ぽい 第,0.0,0.9924992918968201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,171,1279.5029239766081,175.21626702470493,169.76746551933095,169.4146666671779,505,楽天 ゴロ モー ジョ ッ 夏 フェ ス マ バ 贅 楽天 韓 ゴ 楽天 m づ コロ モーゼ ョ フ ひ TikTok tobuy z 店 楽天 貞 応 東 目 ほ 選 q ディリー づ ラ ッ サ ロ 最後 ヴ ブリ ッ ラ ー 優勝 きく マイ フラ ッッ ウス カマス ブリ ラテ 人 衝 n 回 使える クー ポン 配布 中 ノ OFE 先 着 加 クー ポン 獲得 期間 月 日 金 月 日 日 クー ボン 利用 期間 月 日 炎 月 日 日 け 和 用 島 め 上 世 計 涯 ます 中 人 代 H ー ホ ポッ 谷 引用 対象 ショ ッ プ キャ ン ペ ー ン ぽい 第,0.0,0.9924992918968201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,54,3246.4074074074074,149.9567640600458,152.6003922241484,165.28728620264826,497,クリ ニカ プロ モー ショ ン tobuy desu pH 伯 駅 クリ ニカ プロ モー ショ ン GK ぐ ul 際 クリ ニカ プロ モー ショ ン いさ nn ゃ 旬 相 更 くる つの 出番,0.0,0.0,0.0,0.9756700992584229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,134,3744.1119402985073,133.30364154268867,128.41884149450976,142.14864364568353,463,スク 上 ル ぼっ 礎 記 結 マタ od 間 キン グ ジ ム プロ モー ショ ぬ ー ー ー キー 市 ダー ほ ポポ マフ プレ ュー 計 ル ラ ー ほ 語 マフ ド ベベ jiktok tobuy z ー AO 且 ミッ HL ー デ っ らち TikTok tobuy z do e ミン 列 チ っ MS スズ 了 息 ス ラプ ド cgso レレ ン OM スラ ッ ド g m ハム tobuy z ひび TikTok 友達 さて 激 ゎ 案 件 きく ピ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9898861050605774
165,134,3744.1119402985073,133.30364154268867,128.41884149450976,142.14864364568353,463,スク 上 ル ぼっ 礎 記 結 マタ od 間 キン グ ジ ム プロ モー ショ ぬ ー ー ー キー 市 ダー ほ ポポ マフ プレ ュー 計 ル ラ ー ほ 語 マフ ド ベベ jiktok tobuy z ー AO 且 ミッ HL ー デ っ らち TikTok tobuy z do e ミン 列 チ っ MS スズ 了 息 ス ラプ ド cgso レレ ン OM スラ ッ ド g m ハム tobuy z ひび TikTok 友達 さて 激 ゎ 案 件 きく ピ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9898861050605774
166,134,3744.1119402985073,133.30364154268867,128.41884149450976,142.14864364568353,463,スク 上 ル ぼっ 礎 記 結 マタ od 間 キン グ ジ ム プロ モー ショ ぬ ー ー ー キー 市 ダー ほ ポポ マフ プレ ュー 計 ル ラ ー ほ 語 マフ ド ベベ jiktok tobuy z ー AO 且 ミッ HL ー デ っ らち TikTok tobuy z do e ミン 列 チ っ MS スズ 了 息 ス ラプ ド cgso レレ ン OM スラ ッ ド g m ハム tobuy z ひび TikTok 友達 さて 激 ゎ 案 件 きく ピ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9898861050605774
167,0,0.0,0.0,0.0,0.0,451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,0,0.0,0.0,0.0,0.0,451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0,0.0,0.0,0.0,0.0,451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,0,0.0,0.0,0.0,0.0,451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,164,1667.8292682926829,128.41607800025133,141.47774041848604,157.75429683027693,379,じ 本 保全 セ プロ モー ショ ン 史上 最高 濃度 高温 透 ピ ビタミン c 配合 時 倍 温 透 キメ 整う め 欄 く ツヤ 肌 湯 通 ビ タ ミ ン c ィ メ 整える 肌 め ナ イア シン アミ N ド 信人 本 来る くも り 語る 溢 革 むち う シー ラボ エッセ ンス ロー 角 必 添 シー ラボ エッ セン スロ ー ション 和 キ 間 ょ りく すず 四 ション 則 く c ツヤ 肌 s 還 混 透 ビッ ミン キメ 整える 肌 本 来る くも り 剛,0.0,0.0,0.0,0.9909083843231201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
